pairID	nwk1	nwk2	class1	class2	class_pair	sum_overlap	TreeDistance	NyeSimilarity	MatchingSplitDistance	KendallColijn	MASTSize	year	year2	order	rank	sum_loci	morph_chars	rank_numeric	loci_diff	exact_prop	prop_overlap	class.pair2
pairID137	Bellini2023Collembola.nwk	MaHe2015Archaeognatha.nwk	M	M	MM	8	0.303975896680236	3.66666666666667	4	4.24264068711928	6	2023	2015	Other	NA	26	0	NA	0	1	0.82089552238806	NA
pairID138	Bellini2023Collembola.nwk	SunYu2020Collembola.nwk	M	M	MM	23	0.244356590374012	15.3224310776942	22	8.12403840463596	17	2023	2020	Other	NA	26	0	NA	0	1	0.964912280701754	NA
pairID139	Bellini2023Collembola.nwk	XieYao2020Isotomidae.nwk	M	M	MM	6	0	3	0	0	6	2023	2020	Other	order	26	0	6	0	1	1	NA
pairID144	Bellini2023Collembola.nwk	ZhangBellini2019Entomobryoidea.nwk	M	P	NA	11	0.302772031985606	5.93055555555556	8	6.70820393249937	8	2023	2019	Other	superfamily	13	153	4	13	0.545454545454545	0.846153846153846	NA
pairID145	Bellini2023Collembola.nwk	ZhangChen2014Entomobryidae.nwk	M	G	GM	10	0.230181941808865	5.58333333333333	5	5.3851648071345	8	2023	2014	Other	order	16	0	6	10	0.8	0.846153846153846	NA
pairID146	Bellini2023Collembola.nwk	ZhangSun2015Entomobryoidea.nwk	M	G	GM	14	0.308181620264318	2.33333333333333	2	2.64575131106459	5	2023	2015	Other	order	17	0	6	9	0.785714285714286	0.83969465648855	NA
pairID148	BelliniCipola2024Seirinae.nwk	GodeiroBellini2021Entomobryoidea.nwk	M	M	MM	10	0	7	0	0	10	2024	2021	Other	family	26	0	3	0	1	0.372549019607843	NA
pairID149	BelliniCipola2024Seirinae.nwk	GodeiroPacheco2020Seirinae.nwk	M	M	MM	7	0	4	0	0	7	2024	2020	Other	subfamily	26	0	3	0	0.857142857142857	0.655172413793103	NA
pairID150	Belokobylskij2004Doryctinae.nwk	SamacaSaenz2016Doryctinae.nwk	P	G	GP	25	0.651194561041902	6.93095238095238	37	29.0172362570938	8	2004	2016	Hymenoptera	subfamily	3	100	3	-3	0.84	0.876543209876543	NA
pairID151	Belokobylskij2004Doryctinae.nwk	ZaldivarRiveron2008Doryctinae.nwk	P	G	GP	47	0.702865065044915	14.0678022368368	182	79.7370679169983	9	2004	2008	Hymenoptera	subfamily	2	100	3	-2	0.51063829787234	0.699507389162562	NA
pairID152	Belokobylskij2004Doryctinae.nwk	ZaldivarRiveron2014Doryctinae.nwk	P	G	GP	12	0.17903380457159	4.6	2	8	6	2004	2014	Hymenoptera	subfamily	4	100	3	-4	0.5	0.850299401197605	NA
pairID158	BendaVotypkova2021Xenidae.nwk	DongLiu2022Xenos.nwk	G	B	NA	4	0	1	0	0	4	2021	2022	Other	suborder	7	0	5	5	1	0.962962962962963	NA
pairID168	BergstenNylander2025Dytiscidae.nwk	MichatAlarie2013Coptotominae.nwk	O	P	NA	12	0.648946666071657	3.54761904761905	18	15.4919333848297	5	2025	2013	Coleoptera	family	5364	125	3	5364	0.5	0.85	NA
pairID170	BernhardRibera2009Hydrophiloidea.nwk	BeutelLeschen2005Staphyliniformia.nwk	C	P	NA	16	0.612223943255131	2.13333333333333	6	3.60555127546399	4	2009	2005	Coleoptera	infraorder	6	304	5	6	0.625	0.328767123287671	NA
pairID171	BernhardRibera2009Hydrophiloidea.nwk	BocakBarton2014Coleoptera.nwk	C	G	CG	24	0.207023312693969	17.9312834224599	35	21.3307290077015	19	2009	2014	Coleoptera	infraorder	10	160	5	2	0.916666666666667	0.00374239825354748	NA
pairID172	BernhardRibera2009Hydrophiloidea.nwk	HuntBergsten2007Coleoptera.nwk	C	G	CG	20	0.433211866844798	11.2863997113997	37	22.5831795812724	6	2009	2007	Coleoptera	infraorder	9	160	5	3	0.7	0.0160965794768612	NA
pairID173	BernhardRibera2009Hydrophiloidea.nwk	LinardVogler2018.nwk	C	M	NA	23	0.106770728041727	17.9444444444444	13	17.3205080756888	15	2009	2018	Coleoptera	infraorder	22	160	5	-10	0.91304347826087	0.00229095074455899	NA
pairID174	BernhardRibera2009Hydrophiloidea.nwk	ShortFikacek2013Hydrophilidae.nwk	C	G	CG	12	0.289375520753553	7.03333333333333	9	7.28010988928052	9	2009	2013	Coleoptera	superfamily	12	160	4	0	0.916666666666667	0.184615384615385	NA
pairID177	BertoneCourtney2008Diptera.nwk	DayGweon2016Nematocera.nwk	G	M	GM	12	0.703968661254717	4.11904761904762	25	21.3072757526625	4	2008	2016	Diptera	suborder	17	0	5	-9	0.583333333333333	0.640776699029126	NA
pairID178	BertoneCourtney2008Diptera.nwk	Lambkin2012.nwk	G	P	GP	14	0	1	0	2	3	2008	2012	Diptera	order	4	371	6	4	0.928571428571429	0.702127659574468	NA
pairID179	BertoneCourtney2008Diptera.nwk	MeusemannTrautwein2020Antliophora.nwk	G	O	GO	14	0.218516094099283	9	8	10.5356537528527	12	2008	2020	Diptera	superorder	3149	0	7	-3141	0.571428571428571	0.578947368421053	NA
pairID180	BertoneCourtney2008Diptera.nwk	Petersen2010Tipuloidea.nwk	G	C	CG	11	0	4	0	0	7	2008	2010	Diptera	suborder	6	100	5	2	1	0.647058823529412	NA
pairID182	BertoneCourtney2008Diptera.nwk	Shin2018.nwk	G	G	GG	9	0.600927904247014	3.21904761904762	11	6.40312423743285	6	2008	2018	Diptera	order	24	0	6	-16	0.777777777777778	0.0684647302904564	NA
pairID183	BertoneCourtney2008Diptera.nwk	WiegmannTrautwein2011Diptera.nwk	G	C	CG	42	0.281139873528942	30.0356904568861	71	43.1161222746202	25	2008	2011	Diptera	superorder	18	371	7	-10	0.904761904761905	0.289473684210526	NA
pairID184	BertoneCourtney2008Diptera.nwk	ZhangKang2016Tipulomorpha.nwk	G	M	GM	18	0.402984593969087	10.1166666666667	27	24.1039415863879	10	2008	2016	Diptera	suborder	17	0	5	-9	0.5	0.758620689655172	NA
pairID185	Beutel2010Neuroptera.nwk	Li2022Ithonidae.nwk	P	P	NA	18	0.139552428553546	13.0666666666667	9	4.24264068711928	15	2010	2022	Other	superorder	0	67	7	0	1	1	NA
pairID186	Beutel2010Neuroptera.nwk	Randolf2013Sisyridae.nwk	P	P	NA	25	0.286229828033988	18.2359432234432	37	28.49561369755	17	2010	2013	Other	superorder	0	142	7	0	0.92	0.928571428571429	NA
pairID187	Beutel2010Neuroptera.nwk	WintertonHardyWiegmann2010Neuropterida.nwk	P	G	GP	21	0.534267573493913	10.2038201564517	56	43.2087954009366	8	2010	2010	Other	superorder	4	60	7	-4	0.571428571428571	0.337662337662338	NA
pairID188	BeutelHornschemeyer2002Micromalthidae.nwk	MckennaWild2015Coleoptera.nwk	P	G	GP	8	0.289173879578412	3.83333333333333	6	7.54983443527075	5	2002	2015	Coleoptera	order	8	50	6	-8	0.875	0.03601108033241	NA
pairID193	BeutelLeschen2005Staphyliniformia.nwk	MckennaWild2015Coleoptera.nwk	P	G	GP	22	0.271433394619208	8.65238095238095	13	11.5758369027902	9	2005	2015	Coleoptera	order	8	144	6	-8	0.318181818181818	0.151219512195122	NA
pairID194	BeutelMaddison1999Myxophaga.nwk	MckennaWild2015Coleoptera.nwk	P	G	GP	14	0.519702463795726	6.44733044733045	28	23	6	1999	2015	Coleoptera	order	8	54	6	-8	0.714285714285714	0.0521978021978022	NA
pairID195	BeutelMaddison1999Myxophaga.nwk	YavorskayaAnton2018Myxophaga.nwk	P	P	NA	9	0	6	0	4.79583152331272	5	1999	2018	Coleoptera	order	0	152	6	0	0.888888888888889	0.826086956521739	NA
pairID196	BeutelSlipinski2001Cucujoidea.nwk	MckennaWild2015Coleoptera.nwk	P	G	GP	14	0.50416683536926	6.71666666666667	28	20.6155281280883	8	2001	2015	Coleoptera	suborder	8	22	5	-8	0.571428571428571	0.0467032967032967	NA
pairID197	BezaBeza2020Passalinae.nwk	JimenezFerbans2015Passalini.nwk	C	P	NA	7	0.742323658241834	1.83333333333333	8	5.19615242270663	5	2020	2015	Coleoptera	family	3	97	3	3	0.857142857142857	0.820754716981132	NA
pairID198	BiltonJach2023Hydraenidae.nwk	BocakBarton2014Coleoptera.nwk	G	G	GG	13	0.289621488168246	7.68181818181818	14	16.2480768092719	9	2023	2014	Coleoptera	superfamily	10	0	4	2	0.923076923076923	0.0230534351145038	NA
pairID199	BiltonJach2023Hydraenidae.nwk	LinardVogler2018.nwk	G	M	GM	24	0.228973269165028	17.0187423687424	32	17.3781471969828	15	2023	2018	Coleoptera	family	22	0	3	-10	0.958333333333333	0.0142439392510141	NA
pairID200	BiltonJach2023Hydraenidae.nwk	TrizzinoJach2013Hydraena.nwk	G	G	GG	12	0	4	0	3.74165738677394	5	2023	2013	Coleoptera	genus	12	0	1	0	1	0.454819277108434	NA
pairID201	BiltonJach2023Hydraenidae.nwk	VillastrigoJach2019Ochthebiini.nwk	G	G	GG	22	0.189365637745797	15.7745614035088	17	7.28010988928052	17	2023	2019	Coleoptera	family	12	0	3	0	0.909090909090909	0.506711409395973	NA
pairID202	BiltonToussaint2015Copelatinae.nwk	BocakBarton2014Coleoptera.nwk	G	G	GG	11	0.29054525995542	6.58333333333333	8	11.5758369027902	8	2015	2014	Coleoptera	subfamily	12	0	3	4	0.909090909090909	0.00327000934288384	NA
pairID203	BiltonToussaint2015Copelatinae.nwk	LinardVogler2018.nwk	G	M	GM	17	0.30280744410256	11.3	16	24.6779253585061	7	2015	2018	Coleoptera	subfamily	24	0	3	-8	0.941176470588235	0.0020043905698196	NA
pairID204	Blaimer2012Crematogaster.nwk	Blaimer2012Oxygyne.nwk	G	G	GG	7	0.224187178421862	3.33333333333333	2	3.3166247903554	6	2012	2012	Hymenoptera	genus	9	0	1	1	1	1	NA
pairID207	Blaimer2016Acropyga.nwk	LinSong2023Formicidae.nwk	O	M	MO	10	0	7	0	0	10	2016	2023	Hymenoptera	genus	957	0	1	931	0.9	0.23469387755102	NA
pairID208	Blaimer2016Acropyga.nwk	ZhangLi2022Formicidae.nwk	O	M	MO	7	0.371360062807747	2.91666666666667	4	4.58257569495584	5	2016	2022	Hymenoptera	genus	957	0	1	931	1	0.353846153846154	NA
pairID210	Blaimer2023Hymenoptera.nwk	Branstetter2017Formicidae.nwk	O	O	OO	22	0.438375116612646	12.3333333333333	44	39.4334883062607	10	2023	2017	Hymenoptera	infraorder	2302	0	5	-1410	0.590909090909091	0.494291470785762	UCE.UCE
pairID211	Blaimer2023Hymenoptera.nwk	BranstetterDanforth2017Hymenoptera.nwk	O	O	OO	140	0.431960495248569	85.5395595217041	724	336.870895151243	52	2023	2017	Hymenoptera	order	1246	0	6	-354	0.907142857142857	0.947232947232947	UCE.UCE
pairID213	Blaimer2023Hymenoptera.nwk	Cardinal2010Apidae.nwk	O	G	GO	21	0.672328754766672	8.15246203744656	66	40.3608721412211	8	2023	2010	Hymenoptera	superfamily	453	0	4	439	0.619047619047619	0.825112107623318	NA
pairID214	Blaimer2023Hymenoptera.nwk	Cardinal2018Anthophila.nwk	O	G	GO	39	0.558988060406241	18.7284626002017	135	69.274815048472	14	2023	2018	Hymenoptera	superfamily	453	0	4	439	0.666666666666667	0.720861900097943	NA
pairID215	Blaimer2023Hymenoptera.nwk	Chen2021Platygastroidea.nwk	O	C	NA	18	0.279247109412773	11.2833333333333	16	15.6843871413581	12	2023	2021	Hymenoptera	infraorder	450	119	5	442	0.666666666666667	0.900856793145655	NA
pairID216	Blaimer2023Hymenoptera.nwk	Cruaud2024Chalcidoidea.nwk	O	O	OO	100	0.505825844250721	62.0096455909575	514	201.747366773398	34	2023	2024	Hymenoptera	infraorder	2500	0	5	-1608	0.45	0.72512315270936	AHE.UCE
pairID217	Blaimer2023Hymenoptera.nwk	DebevecCardinal2012Aculeata.nwk	O	G	GO	71	0.62203365143144	35.4356965702529	449	211.255769151993	26	2023	2012	Hymenoptera	infraorder	450	0	5	442	0.507042253521127	0.804371584699454	NA
pairID218	Blaimer2023Hymenoptera.nwk	Desjardins2007Pteromalidae.nwk	O	G	GO	20	0.792907471726335	5.75604395604396	76	49.335585534176	6	2023	2007	Hymenoptera	infraorder	450	0	5	442	0.5	0.962091503267974	NA
pairID219	Blaimer2023Hymenoptera.nwk	Faircloth2015Hymenoptera.nwk	O	O	OO	20	0.354731928338774	12.2863636363636	37	27.0185121722126	13	2023	2015	Hymenoptera	order	1167	0	6	-275	0.8	0.968421052631579	UCE.UCE
pairID220	Blaimer2023Hymenoptera.nwk	GimenoBelshaw1997Braconidae.nwk	O	G	GO	15	0.350164876648351	9.22857142857143	20	10.6301458127346	9	2023	1997	Hymenoptera	family	449	0	3	443	0.4	0.968421052631579	NA
pairID221	Blaimer2023Hymenoptera.nwk	Hedtke2013Anthophila.nwk	O	G	GO	50	0.761817660763981	13.1840944727624	210	95.5405672999695	9	2023	2013	Hymenoptera	superfamily	466	0	4	426	0.6	0.68785046728972	NA
pairID223	Blaimer2023Hymenoptera.nwk	JassoMartinez2022Braconidae.nwk	O	M	MO	65	0.181024863765299	48.6353260440125	79	23.7907545067406	42	2023	2022	Hymenoptera	superorder	461	0	7	431	0.661538461538462	0.892121212121212	NA
pairID224	Blaimer2023Hymenoptera.nwk	JassoMartinez2022Braconidae4.nwk	O	O	OO	122	0.164674607030572	93.5470663534231	201	56.7097875150313	83	2023	2022	Hymenoptera	superfamily	3036	0	4	-2144	0.795081967213115	0.79826464208243	UCE.UCE
pairID225	Blaimer2023Hymenoptera.nwk	Johnson2013Hymenoptera.nwk	O	O	OO	13	0.363232424655281	7.6	12	8.83176086632785	11	2023	2013	Hymenoptera	infraorder	754	0	5	138	0.692307692307692	0.986595174262735	TR.UCE
pairID226	Blaimer2023Hymenoptera.nwk	Li2016Braconidae.nwk	O	M	MO	22	0.168225734011109	16.3848039215686	16	8.30662386291807	19	2023	2016	Hymenoptera	superfamily	459	0	4	433	0.545454545454545	0.978723404255319	NA
pairID227	Blaimer2023Hymenoptera.nwk	LotfalizadehDelvare2007Eurytominae.nwk	O	P	NA	27	0.591676062793028	12.2303865724918	86	47.4657771452233	11	2023	2007	Hymenoptera	superfamily	446	150	4	446	0.444444444444444	0.887816646562123	NA
pairID228	Blaimer2023Hymenoptera.nwk	MunroHeraty2011Chalcidoidea.nwk	O	G	GO	107	0.483142794829793	61.6218498851451	482	146.686741050444	36	2023	2011	Hymenoptera	infraorder	448	0	5	444	0.523364485981308	0.648458149779736	NA
pairID229	Blaimer2023Hymenoptera.nwk	MurphyCarey2007Platygastroidea.nwk	O	G	GO	18	0.41351123500158	9.95	22	13.6014705087354	11	2023	2007	Hymenoptera	infraorder	449	0	5	443	0.611111111111111	0.935196950444727	NA
pairID230	Blaimer2023Hymenoptera.nwk	Nyman2019Symphyta.nwk	O	G	GO	32	0.204593516847902	24.1676767676768	28	37.9868398264452	13	2023	2019	Hymenoptera	order	455	0	6	437	0.34375	0.845977011494253	NA
pairID233	Blaimer2023Hymenoptera.nwk	QuickeFaganJeffries2021Rogadinae.nwk	O	G	GO	20	0.380762808234968	11.9293353705118	28	33.166247903554	11	2023	2021	Hymenoptera	family	450	0	3	442	0.35	0.75564681724846	NA
pairID234	Blaimer2023Hymenoptera.nwk	QuickeLaurenne2009Ichneumonidae.nwk	O	C	NA	125	0.381791950849818	72.8696659106537	457	233.33880945955	37	2023	2009	Hymenoptera	family	447	162	3	445	0.376	0.514685314685315	NA
pairID235	Blaimer2023Hymenoptera.nwk	Rasplus2020Eulophidae.nwk	O	O	OO	11	0.175034732193488	6.72222222222222	6	6.16441400296898	9	2023	2020	Hymenoptera	superfamily	1325	0	4	-433	0.545454545454545	0.905289052890529	UCE.UCE
pairID237	Blaimer2023Hymenoptera.nwk	SantosWahl2021Ichneumoninae.nwk	O	O	OO	11	0.583132673882267	4.45238095238095	18	12.2065556157337	6	2023	2021	Hymenoptera	subfamily	1801	0	3	-909	0.636363636363636	0.869976359338062	UCE.UCE
pairID238	Blaimer2023Hymenoptera.nwk	SharanowskiDowling2011Braconidae.nwk	O	G	GO	54	0.234174170796577	40.8004740499625	97	70.1355829803959	38	2023	2011	Hymenoptera	superfamily	450	0	4	442	0.648148148148148	0.922305764411028	NA
pairID239	Blaimer2023Hymenoptera.nwk	SharanowskiRidenbaugh2021Ichneumonoidea.nwk	O	O	OO	47	0.151352367398232	36.7959595959596	38	13.490737563232	35	2023	2021	Hymenoptera	superfamily	987	0	4	-95	0.574468085106383	0.944801026957638	AHE.UCE
pairID240	Blaimer2023Hymenoptera.nwk	Sharkey2011Hymenoptera.nwk	O	C	NA	72	0.29168235635185	43.8537271902034	127	206.031550981882	32	2023	2011	Hymenoptera	order	450	392	6	442	0.347222222222222	0.900856793145655	NA
pairID241	Blaimer2023Hymenoptera.nwk	ShiChen2005Braconidae.nwk	O	C	NA	56	0.29502123657895	38.6614140368488	109	43.7149859887888	36	2023	2005	Hymenoptera	family	449	96	3	443	0.321428571428571	0.914285714285714	NA
pairID242	Blaimer2023Hymenoptera.nwk	ZaldivarRiveron2008Doryctinae.nwk	O	G	GO	22	0.458669931619607	11.6674962292609	42	15.8745078663875	12	2023	2008	Hymenoptera	family	448	0	3	444	0.454545454545455	0.907521578298397	NA
pairID243	Blaimer2023Hymenoptera.nwk	ZaldivarRiveron2008Rogadinae.nwk	O	G	GO	18	0.373503499621868	10.9531746031746	25	15.4596248337403	11	2023	2008	Hymenoptera	family	448	0	3	444	0.444444444444444	0.903067484662577	NA
pairID244	Blaimer2023Hymenoptera.nwk	Zhang2020Chalcidoidea.nwk	O	O	OO	28	0.633686106873671	13.4117376775272	87	44.6766158073774	13	2023	2020	Hymenoptera	superfamily	6007	0	4	-5115	0.285714285714286	0.939974457215837	TR.UCE
pairID245	Blaimer2023Hymenoptera.nwk	Zhang2022Chalcidoidea.nwk	O	O	OO	15	0.239470024380861	9.60952380952381	11	21.4941852602047	8	2023	2022	Hymenoptera	superfamily	1778	0	4	-886	0.466666666666667	0.905289052890529	AHE.UCE
pairID246	Blaimer2023Hymenoptera.nwk	ZhangDelvare2025Eurytomidae.nwk	O	O	OO	32	0.363918645479551	19.061013986014	59	26.3248931621764	14	2023	2025	Hymenoptera	superfamily	1408	0	4	-516	0.875	0.909765142150804	UCE.UCE
pairID247	Blaimer2023Hymenoptera.nwk	Zheng2022Ichneumonidae.nwk	O	M	MO	42	0.316197853112718	26.3814463314463	69	28.7576076890968	20	2023	2022	Hymenoptera	family	459	0	3	433	0.380952380952381	0.922305764411028	NA
pairID248	BlaimerBrady2015Formicinae.nwk	BorowiecRabeling2019Formicidae.nwk	O	G	GO	7	0	4	0	0	7	2015	2019	Hymenoptera	family	970	0	3	948	1	0.458064516129032	NA
pairID249	BlaimerBrady2015Formicinae.nwk	BoudinotBorowiec2022Lasiini.nwk	O	C	NA	66	0.176683947800618	55.2776244588745	113	58.2322934461627	48	2015	2022	Hymenoptera	family	970	110	3	948	0.96969696969697	0.537878787878788	NA
pairID250	BlaimerBrady2015Formicinae.nwk	Branstetter2017Formicidae.nwk	O	O	OO	68	0.144292088890318	57.8523740449437	81	40.0499687890016	49	2015	2017	Hymenoptera	family	2815	0	3	-897	0.985294117647059	0.0923276983094928	UCE.UCE
pairID251	BlaimerBrady2015Formicinae.nwk	KlimesDrescher2022Camponotini.nwk	O	G	GO	16	0.071337936686995	12.2	4	2.44948974278318	15	2015	2022	Hymenoptera	subfamily	964	0	3	954	1	0.581967213114754	NA
pairID252	BlaimerBrady2015Formicinae.nwk	LaPolla2010Prenolepis.nwk	O	G	GO	9	0.161898555534915	5.25	3	4.69041575982343	8	2015	2010	Hymenoptera	tribe	964	0	2	954	1	0.797752808988764	NA
pairID253	BlaimerBrady2015Formicinae.nwk	LapollaKallal2012Prenolepis.nwk	O	G	GO	8	0.267081155039928	4.08333333333333	3	4.58257569495584	7	2015	2012	Hymenoptera	tribe	965	0	2	953	1	0.835294117647059	NA
pairID254	BlaimerBrady2015Formicinae.nwk	Schmidt2013Ponerinae.nwk	O	G	GO	8	0	5	0	4.24264068711928	7	2015	2013	Hymenoptera	family	963	0	3	955	0.875	0.385869565217391	NA
pairID255	BlaimerBrady2015Formicinae.nwk	Ward2015Myrmicinae.nwk	O	G	GO	6	0	3	0	0	6	2015	2015	Hymenoptera	family	970	0	3	948	1	0.243150684931507	NA
pairID256	BlaimerBrady2015Formicinae.nwk	WardFisher2025Camponotini.nwk	O	O	OO	13	0.0676249462151531	9.33333333333333	2	1.4142135623731	12	2015	2025	Hymenoptera	subfamily	2399	0	3	-481	1	0.270992366412214	UCE.UCE
pairID258	BlaschkeStireman2018Phasiinae.nwk	Stireman2019Dexiinae.nwk	G	G	GG	15	0.347805922340704	9	15	14.142135623731	7	2018	2019	Diptera	family	8	0	3	0	0.6	0.582781456953642	NA
pairID259	BlaschkeStireman2018Phasiinae.nwk	WinklerBlaschke2015Tachinidae.nwk	G	G	GG	21	0.159487386246598	15.452380952381	16	7.07106781186548	18	2018	2015	Diptera	superfamily	13	0	4	-5	0.571428571428571	0.838095238095238	NA
pairID260	BocakBarton2014Coleoptera.nwk	BocakBocakova2008Lycidae.nwk	G	G	GG	39	0.370597665249102	25.7486547808916	79	55.9106429939775	14	2014	2008	Coleoptera	family	10	0	3	-2	0.871794871794872	0.998300633400278	NA
pairID261	BocakBarton2014Coleoptera.nwk	BocakovaConstantin2012Cleroidea.nwk	G	G	GG	65	0.150264196290669	53.6198773448773	72	71.2811335487869	47	2014	2012	Coleoptera	superfamily	8	0	4	0	0.984615384615385	0.999381379523662	NA
pairID262	BocakBarton2014Coleoptera.nwk	BocekFancello2018Omalisidae.nwk	G	G	GG	10	0.294288459896959	5.38333333333333	6	3.74165738677394	8	2014	2018	Coleoptera	superfamily	7	0	4	1	0.7	0.999072356215213	NA
pairID263	BocakBarton2014Coleoptera.nwk	BrunkeSolodovnikov2013Staphylinini.nwk	G	P	GP	17	0.749439460091204	3.71904761904762	26	16.3095064303001	6	2014	2013	Coleoptera	tribe	4	79	2	4	0.352941176470588	0.993084370677732	NA
pairID264	BocakBarton2014Coleoptera.nwk	BrustleAlaruikka2010Arrhipis.nwk	G	C	CG	9	0.343474555999184	4.48333333333333	6	5.29150262212918	7	2014	2010	Coleoptera	family	9	25	3	-1	1	0.99953596287703	NA
pairID265	BocakBarton2014Coleoptera.nwk	BuderGrossmann2008Ciidae.nwk	G	G	GG	6	0.819990982904395	1.25	7	3.87298334620742	4	2014	2008	Coleoptera	superfamily	7	0	4	1	1	0.997376138292946	NA
pairID266	BocakBarton2014Coleoptera.nwk	CabreroSanudo2004Aphodiini.nwk	G	G	GG	15	0.59098934125503	6.55959595959596	28	19.5959179422654	9	2014	2004	Coleoptera	family	7	0	3	1	0.466666666666667	0.996914532551682	NA
pairID267	BocakBarton2014Coleoptera.nwk	CaiTihelka2022Coleoptera.nwk	G	O	GO	99	0.273454000127993	69.6641431410455	219	118.414526135943	45	2014	2022	Coleoptera	suborder	72	0	5	-64	0.343434343434343	0.958611481975968	NA
pairID268	BocakBarton2014Coleoptera.nwk	CaiWang2019Staphylininae.nwk	G	G	GG	33	0.553504480058397	17.6824360738447	99	69.4478221400787	14	2014	2019	Coleoptera	family	10	0	3	-2	0.909090909090909	0.993542435424354	NA
pairID269	BocakBarton2014Coleoptera.nwk	CaterinoTishechkin2006Histeridae.nwk	G	B	NA	18	0.477374615128119	9.65238095238095	32	16.6132477258361	11	2014	2006	Coleoptera	subfamily	5	0	3	3	0.888888888888889	0.999381379523662	NA
pairID270	BocakBarton2014Coleoptera.nwk	CaterinoTishechkin2015Exosternini.nwk	G	C	CG	11	0.49711938341844	4.31666666666667	11	8.94427190999916	5	2014	2015	Coleoptera	family	7	259	3	1	0.727272727272727	0.940885264997088	NA
pairID271	BocakBarton2014Coleoptera.nwk	Chatzimanolis2014Xanthopygina.nwk	G	G	GG	17	0.46841292250994	8.65854700854701	29	15.5884572681199	10	2014	2014	Coleoptera	subfamily	10	0	3	-2	0.941176470588235	0.998146431881372	NA
pairID272	BocakBarton2014Coleoptera.nwk	CheZhang2021Coccinellidae.nwk	G	O	GO	55	0.643233870205268	26.7329379027058	274	162.785134456436	20	2014	2021	Coleoptera	superfamily	98	0	4	-90	0.581818181818182	0.988526847177604	NA
pairID273	BocakBarton2014Coleoptera.nwk	ClineSmith2014Nitidulidae.nwk	G	G	GG	16	0.375575392779553	9.49285714285714	18	20.0748598998847	11	2014	2014	Coleoptera	infraorder	11	0	5	-3	0.625	0.995685670261941	NA
pairID274	BocakBarton2014Coleoptera.nwk	CosandeyKonvicka2024Tenebrionoidea.nwk	G	G	GG	88	0.34718537967483	65.319280877043	258	197.284059163431	35	2014	2024	Coleoptera	infraorder	8	0	5	0	0.852272727272727	0.993848046754845	NA
pairID275	BocakBarton2014Coleoptera.nwk	CramptonPlatt2015Coleoptera.nwk	G	M	GM	32	0.300064762861864	22.903021978022	51	53.8609320379809	17	2014	2015	Coleoptera	order	17	0	6	-9	0.84375	0.998609179415855	NA
pairID276	BocakBarton2014Coleoptera.nwk	CunhaVerdu2011Geotrupidae.nwk	G	G	GG	29	0.135560479483795	23.7983695652174	24	21.8403296678416	22	2014	2011	Coleoptera	superfamily	8	0	4	0	0.96551724137931	0.999381379523662	NA
pairID277	BocakBarton2014Coleoptera.nwk	DouglasKonstantinov2023Alticini.nwk	G	O	GO	36	0.422899869693607	21.1495098039216	84	55.1815186452856	18	2014	2023	Coleoptera	family	499	0	3	-491	0.333333333333333	0.985511666920848	NA
pairID278	BocakBarton2014Coleoptera.nwk	DouglasKundrata2021Elateroidea.nwk	G	O	GO	21	0.515547206325697	10.3571608946609	48	41.641325627314	9	2014	2021	Coleoptera	family	2264	0	3	-2256	0.571428571428571	0.989132098576458	NA
pairID279	BocakBarton2014Coleoptera.nwk	DuanQuan2017Coleoptera.nwk	G	M	GM	37	0.361898162929154	23.9162825736355	76	47.116875957559	19	2014	2017	Coleoptera	order	17	0	6	-9	0.972972972972973	0.999072356215213	NA
